order_id,customer_id,order_date,country,category,unit_price,qty,discount_pct,is_promo,revenue
501700,101231,2025-09-07,USA,Wellness,19.96,1,5,False,18.96
501701,101231,2025-11-10,USA,Skincare,29.32,2,0,True,58.64
501701,101231,2025-11-10,USA,Makeup,11.82,2,0,True,23.64
501702,101231,2025-11-12,USA,Wellness,15.92,2,0,True,31.84
501702,101231,2025-11-12,USA,Haircare,7.92,2,15,True,13.46
501702,101231,2025-11-12,USA,Skincare,24.4,2,0,True,48.8
501703,101231,2025-12-13,USA,Fragrance,24.87,1,0,False,24.87
501704,101232,2025-09-24,USA,Haircare,9.55,2,5,False,18.14
501705,101232,2025-10-25,USA,Haircare,12.55,2,0,False,25.1
501705,101232,2025-10-25,USA,Fragrance,53.56,2,0,False,107.12
501706,101233,2024-06-13,USA,Makeup,9.08,2,5,False,17.25
501707,101234,2024-05-09,Mexico,Haircare,16.18,2,0,False,32.36
501707,101234,2024-05-09,Mexico,Fragrance,15.65,2,5,False,29.74
501708,101237,2025-06-19,Mexico,Makeup,5.92,2,0,False,11.84
501708,101237,2025-06-19,Mexico,Fragrance,48.04,1,0,False,48.04
501709,101239,2025-04-04,Belarus,Skincare,27.05,2,10,False,48.69
501710,101240,2025-08-27,Russia,Wellness,17.51,2,5,False,33.27
501710,101240,2025-08-27,Russia,Wellness,16.09,2,0,False,32.18
501711,101241,2024-08-01,Russia,Fragrance,51.6,1,10,False,46.44
501712,101243,2024-06-28,Russia,Haircare,16.84,2,0,False,33.68
501712,101243,2024-06-28,Russia,Wellness,20.15,2,0,False,40.3
501712,101243,2024-06-28,Russia,Fragrance,30.27,2,0,False,60.54
501713,101243,2025-07-04,Russia,Skincare,22.52,1,5,False,21.39
501713,101243,2025-07-04,Russia,Haircare,9.68,2,0,False,19.36
501713,101243,2025-07-04,Russia,Wellness,10.18,2,5,False,19.34
501714,101245,2025-09-21,Mexico,Wellness,15.86,2,0,False,31.72
501714,101245,2025-09-21,Mexico,Haircare,22.39,1,0,False,22.39
501714,101245,2025-09-21,Mexico,Fragrance,40.8,2,0,False,81.6
501715,101245,2025-12-12,Mexico,Makeup,22.92,1,0,False,22.92
501716,101245,2025-12-16,Mexico,Skincare,34.82,2,0,False,69.64
501717,101246,2025-05-21,Mexico,Makeup,21.39,1,0,False,21.39
501717,101246,2025-05-21,Mexico,Skincare,30.07,2,0,False,60.14
501718,101246,2025-06-04,Mexico,Haircare,7.62,1,0,True,7.62
501718,101246,2025-06-04,Mexico,Haircare,7.37,2,0,True,14.74
501718,101246,2025-06-04,Mexico,Wellness,12.6,2,25,True,18.9
501719,101247,2024-06-28,Belarus,Haircare,15.77,2,5,False,29.96
501720,101249,2025-04-15,Mexico,Haircare,8.88,1,0,False,8.88
501720,101249,2025-04-15,Mexico,Fragrance,20.28,2,5,False,38.53
501720,101249,2025-04-15,Mexico,Haircare,24.86,2,0,False,49.72
501721,101250,2024-10-10,USA,Fragrance,24.81,1,0,False,24.81
501721,101250,2024-10-10,USA,Haircare,15.0,1,0,False,15.0
501721,101250,2024-10-10,USA,Wellness,6.89,2,0,False,13.78
501722,101251,2024-03-27,USA,Makeup,9.95,1,5,False,9.45
501722,101251,2024-03-27,USA,Wellness,15.91,1,0,False,15.91
501722,101251,2024-03-27,USA,Haircare,19.61,2,0,False,39.22
501723,101251,2024-05-14,USA,Skincare,19.09,2,0,False,38.18
501723,101251,2024-05-14,USA,Haircare,11.37,2,0,False,22.74
501723,101251,2024-05-14,USA,Makeup,10.67,1,0,False,10.67
501724,101251,2024-07-22,USA,Makeup,22.99,1,0,False,22.99
501725,101251,2025-02-11,USA,Fragrance,42.08,1,5,False,39.98
501725,101251,2025-02-11,USA,Haircare,20.14,1,0,False,20.14
501726,101252,2024-10-01,Russia,Makeup,10.04,1,0,False,10.04
501726,101252,2024-10-01,Russia,Skincare,21.38,2,5,False,40.62
501726,101252,2024-10-01,Russia,Fragrance,21.62,1,0,False,21.62
501727,101253,2025-06-30,Russia,Wellness,17.8,1,0,False,17.8
501727,101253,2025-06-30,Russia,Skincare,15.97,2,5,False,30.34
501728,101254,2024-12-11,Kazakhstan,Fragrance,50.13,1,0,False,50.13
501729,101255,2024-03-19,Russia,Makeup,12.99,1,0,False,12.99
501730,101256,2025-09-04,Russia,Haircare,17.96,2,5,False,34.12
501730,101256,2025-09-04,Russia,Wellness,11.03,1,0,False,11.03
501731,101257,2024-12-11,USA,Makeup,23.37,1,0,False,23.37
501731,101257,2024-12-11,USA,Skincare,26.84,2,0,False,53.68
501732,101258,2025-01-23,Russia,Skincare,13.82,1,0,False,13.82
501733,101259,2024-05-01,Russia,Haircare,17.09,1,0,False,17.09
501733,101259,2024-05-01,Russia,Skincare,25.31,1,0,False,25.31
501733,101259,2024-05-01,Russia,Makeup,11.31,2,0,False,22.62
501734,101260,2025-08-05,Mexico,Skincare,12.22,2,0,False,24.44
501734,101260,2025-08-05,Mexico,Wellness,21.57,1,0,False,21.57
501735,101261,2025-01-03,Russia,Wellness,12.35,2,0,False,24.7
501735,101261,2025-01-03,Russia,Haircare,23.58,2,0,False,47.16
501735,101261,2025-01-03,Russia,Wellness,19.02,1,0,False,19.02
501736,101262,2024-04-11,Russia,Skincare,24.89,1,0,False,24.89
501736,101262,2024-04-11,Russia,Skincare,13.85,2,0,False,27.7
501737,101263,2025-07-21,USA,Skincare,30.62,1,0,False,30.62
501737,101263,2025-07-21,USA,Skincare,14.2,2,0,False,28.4
501737,101263,2025-07-21,USA,Skincare,22.87,2,0,False,45.74
501738,101263,2025-11-28,USA,Haircare,18.15,2,10,True,32.67
501739,101264,2024-12-03,Mexico,Wellness,20.42,2,0,False,40.84
501739,101264,2024-12-03,Mexico,Wellness,21.5,1,5,False,20.42
501740,101264,2024-12-05,Mexico,Wellness,16.32,1,0,False,16.32
501741,101265,2024-02-26,Kazakhstan,Wellness,7.09,1,0,False,7.09
501742,101265,2024-03-14,Kazakhstan,Skincare,9.7,1,0,False,9.7
501742,101265,2024-03-14,Kazakhstan,Haircare,9.63,2,0,False,19.26
501742,101265,2024-03-14,Kazakhstan,Fragrance,27.47,2,0,False,54.94
501743,101266,2024-05-10,Russia,Skincare,15.63,2,0,False,31.26
501743,101266,2024-05-10,Russia,Makeup,25.97,1,10,False,23.37
501744,101266,2024-10-14,Russia,Haircare,13.12,2,0,False,26.24
501744,101266,2024-10-14,Russia,Wellness,10.35,2,0,False,20.7
501744,101266,2024-10-14,Russia,Makeup,16.29,1,0,False,16.29
501745,101267,2024-12-08,Russia,Wellness,12.97,2,0,False,25.94
501745,101267,2024-12-08,Russia,Haircare,22.08,1,0,False,22.08
501746,101267,2025-07-09,Russia,Makeup,15.44,1,0,False,15.44
501746,101267,2025-07-09,Russia,Makeup,12.83,2,5,False,24.38
501746,101267,2025-07-09,Russia,Fragrance,41.52,2,0,False,83.04
501747,101268,2025-05-17,USA,Haircare,22.55,1,0,False,22.55
501747,101268,2025-05-17,USA,Fragrance,18.62,1,0,False,18.62
501748,101269,2025-05-27,Mexico,Wellness,6.33,2,0,False,12.66
501748,101269,2025-05-27,Mexico,Wellness,17.32,2,0,False,34.64
501749,101270,2025-08-09,Russia,Wellness,15.25,2,10,False,27.45
501749,101270,2025-08-09,Russia,Makeup,18.79,1,0,False,18.79
501750,101271,2025-03-10,Mexico,Haircare,16.46,2,0,False,32.92
501750,101271,2025-03-10,Mexico,Haircare,11.84,2,0,False,23.68
501750,101271,2025-03-10,Mexico,Wellness,10.6,2,5,False,20.14
501751,101271,2025-04-08,Mexico,Skincare,8.67,1,0,False,8.67
501751,101271,2025-04-08,Mexico,Makeup,10.95,1,0,False,10.95
501752,101271,2025-07-17,Mexico,Haircare,14.2,1,5,False,13.49
501752,101271,2025-07-17,Mexico,Wellness,11.62,2,0,False,23.24
501753,101273,2024-09-09,Mexico,Makeup,8.71,2,0,False,17.42
501753,101273,2024-09-09,Mexico,Skincare,24.6,1,0,False,24.6
501753,101273,2024-09-09,Mexico,Fragrance,37.08,2,0,False,74.16
501754,101273,2024-10-29,Mexico,Fragrance,48.87,1,0,False,48.87
501754,101273,2024-10-29,Mexico,Wellness,7.42,2,0,False,14.84
501755,101273,2024-11-12,Mexico,Fragrance,43.79,1,15,True,37.22
501755,101273,2024-11-12,Mexico,Haircare,20.32,1,10,True,18.29
501755,101273,2024-11-12,Mexico,Skincare,16.52,1,0,True,16.52
501756,101273,2025-05-28,Mexico,Wellness,7.06,2,0,False,14.12
501757,101274,2025-10-08,Russia,Fragrance,44.35,1,0,False,44.35
501757,101274,2025-10-08,Russia,Skincare,11.62,1,5,False,11.04
501758,101276,2024-09-03,Russia,Skincare,14.11,1,0,False,14.11
501758,101276,2024-09-03,Russia,Skincare,30.09,1,0,False,30.09
501759,101276,2025-02-21,Russia,Makeup,25.41,1,0,False,25.41
501760,101277,2024-10-31,Russia,Makeup,8.05,1,5,False,7.65
501760,101277,2024-10-31,Russia,Fragrance,47.41,2,0,False,94.82
501761,101277,2025-01-21,Russia,Wellness,20.52,1,0,False,20.52
501761,101277,2025-01-21,Russia,Makeup,27.55,1,0,False,27.55
501761,101277,2025-01-21,Russia,Fragrance,25.73,1,0,False,25.73
501762,101278,2025-07-14,USA,Wellness,21.18,1,0,False,21.18
501763,101278,2025-09-17,USA,Fragrance,20.29,2,5,False,38.55
501764,101279,2025-07-31,USA,Haircare,10.45,1,0,False,10.45
501764,101279,2025-07-31,USA,Skincare,9.94,2,5,False,18.89
501765,101279,2025-09-28,USA,Makeup,13.3,1,5,False,12.64
501765,101279,2025-09-28,USA,Makeup,23.59,2,0,False,47.18
501765,101279,2025-09-28,USA,Skincare,18.51,2,0,False,37.02
501766,101281,2024-07-15,Mexico,Haircare,11.64,1,0,False,11.64
501766,101281,2024-07-15,Mexico,Makeup,5.61,2,0,False,11.22
501767,101284,2025-09-20,USA,Makeup,25.04,2,0,False,50.08
501768,101285,2025-03-01,USA,Skincare,27.14,2,0,False,54.28
501768,101285,2025-03-01,USA,Haircare,9.29,2,5,False,17.65
501769,101285,2025-12-13,USA,Wellness,7.62,1,0,False,7.62
501769,101285,2025-12-13,USA,Wellness,10.86,2,0,False,21.72
501769,101285,2025-12-13,USA,Wellness,21.64,2,5,False,41.12
501770,101285,2025-12-18,USA,Wellness,16.81,2,10,False,30.26
501770,101285,2025-12-18,USA,Fragrance,20.69,1,0,False,20.69
501770,101285,2025-12-18,USA,Wellness,6.44,2,0,False,12.88
501771,101286,2024-05-14,Kazakhstan,Wellness,21.29,2,0,False,42.58
501771,101286,2024-05-14,Kazakhstan,Makeup,17.69,1,0,False,17.69
501771,101286,2024-05-14,Kazakhstan,Makeup,21.82,2,0,False,43.64
501772,101286,2024-06-30,Kazakhstan,Haircare,9.62,2,0,False,19.24
501773,101287,2025-05-11,Mexico,Wellness,7.76,2,5,False,14.74
501774,101289,2025-11-10,USA,Skincare,15.3,1,20,True,12.24
501774,101289,2025-11-10,USA,Haircare,16.28,1,10,True,14.65
501774,101289,2025-11-10,USA,Haircare,21.24,2,15,True,36.11
501775,101290,2024-11-23,Russia,Makeup,5.62,2,0,False,11.24
501775,101290,2024-11-23,Russia,Makeup,16.92,1,0,False,16.92
501775,101290,2024-11-23,Russia,Wellness,16.73,1,0,False,16.73
501776,101291,2025-09-12,Mexico,Fragrance,30.88,2,0,False,61.76
501776,101291,2025-09-12,Mexico,Makeup,27.67,2,0,False,55.34
501776,101291,2025-09-12,Mexico,Haircare,22.8,2,5,False,43.32
501777,101291,2025-10-26,Mexico,Wellness,18.22,2,5,False,34.62
501777,101291,2025-10-26,Mexico,Skincare,22.15,2,0,False,44.3
501777,101291,2025-10-26,Mexico,Wellness,7.1,1,5,False,6.74
501778,101291,2025-10-31,Mexico,Skincare,8.4,2,0,False,16.8
501778,101291,2025-10-31,Mexico,Wellness,7.86,1,0,False,7.86
501778,101291,2025-10-31,Mexico,Makeup,22.09,1,5,False,20.99
501779,101291,2025-12-03,Mexico,Makeup,5.02,2,10,False,9.04
501780,101294,2024-04-06,Kazakhstan,Haircare,21.36,1,0,False,21.36
501781,101294,2024-06-02,Kazakhstan,Haircare,22.92,1,10,True,20.63
501781,101294,2024-06-02,Kazakhstan,Wellness,20.58,1,0,True,20.58
501782,101294,2024-07-12,Kazakhstan,Wellness,17.72,2,0,False,35.44
501782,101294,2024-07-12,Kazakhstan,Makeup,11.32,2,5,False,21.51
501783,101295,2024-09-16,Russia,Makeup,22.42,1,5,False,21.3
501784,101295,2024-10-23,Russia,Haircare,12.26,1,10,False,11.03
501785,101295,2025-11-09,Russia,Haircare,9.57,2,10,True,17.23
501785,101295,2025-11-09,Russia,Fragrance,17.1,1,0,True,17.1
501786,101295,2025-12-02,Russia,Skincare,34.72,1,5,False,32.98
501786,101295,2025-12-02,Russia,Skincare,8.75,2,0,False,17.5
501787,101297,2024-01-18,Mexico,Makeup,21.05,1,0,False,21.05
501788,101297,2024-01-25,Mexico,Makeup,13.63,1,0,False,13.63
501789,101297,2024-02-11,Mexico,Haircare,17.63,1,5,False,16.75
501789,101297,2024-02-11,Mexico,Makeup,11.45,1,5,False,10.88
501789,101297,2024-02-11,Mexico,Haircare,17.62,1,0,False,17.62
501790,101297,2024-04-06,Mexico,Wellness,8.81,1,0,False,8.81
501790,101297,2024-04-06,Mexico,Skincare,33.18,2,0,False,66.36
501790,101297,2024-04-06,Mexico,Skincare,17.71,1,0,False,17.71
501791,101297,2024-05-19,Mexico,Wellness,17.01,1,0,False,17.01
501792,101297,2024-12-15,Mexico,Wellness,13.62,2,0,False,27.24
501792,101297,2024-12-15,Mexico,Makeup,24.58,2,0,False,49.16
501792,101297,2024-12-15,Mexico,Haircare,18.38,2,0,False,36.76
501793,101297,2024-12-21,Mexico,Fragrance,59.02,1,0,False,59.02
501794,101297,2025-04-22,Mexico,Fragrance,36.65,1,0,False,36.65
501795,101297,2025-04-30,Mexico,Skincare,21.52,1,0,False,21.52
501795,101297,2025-04-30,Mexico,Haircare,21.46,2,0,False,42.92
501796,101297,2025-08-27,Mexico,Skincare,28.92,2,5,False,54.95
501796,101297,2025-08-27,Mexico,Wellness,18.5,2,0,False,37.0
501796,101297,2025-08-27,Mexico,Wellness,11.39,2,5,False,21.64
501797,101297,2025-11-03,Mexico,Skincare,23.99,2,0,False,47.98
501798,101298,2024-08-06,Mexico,Fragrance,27.39,2,0,False,54.78
501798,101298,2024-08-06,Mexico,Makeup,27.87,2,0,False,55.74
501798,101298,2024-08-06,Mexico,Skincare,12.71,1,0,False,12.71
501799,101299,2025-10-07,USA,Makeup,21.95,2,0,False,43.9
501799,101299,2025-10-07,USA,Makeup,27.45,2,0,False,54.9
501800,101301,2025-04-23,Russia,Skincare,11.16,1,0,False,11.16
501800,101301,2025-04-23,Russia,Fragrance,37.44,2,0,False,74.88
501800,101301,2025-04-23,Russia,Wellness,21.59,1,0,False,21.59
501801,101302,2024-11-21,Belarus,Makeup,8.54,2,0,False,17.08
501801,101302,2024-11-21,Belarus,Wellness,10.0,1,5,False,9.5
501801,101302,2024-11-21,Belarus,Haircare,8.35,1,0,False,8.35
501802,101304,2025-08-29,Kazakhstan,Fragrance,59.66,2,5,False,113.35
501803,101304,2025-09-18,Kazakhstan,Fragrance,24.04,1,5,False,22.84
501803,101304,2025-09-18,Kazakhstan,Wellness,10.0,2,10,False,18.0
501804,101306,2024-11-23,Belarus,Wellness,6.07,2,0,False,12.14
501804,101306,2024-11-23,Belarus,Skincare,25.67,2,0,False,51.34
501804,101306,2024-11-23,Belarus,Haircare,13.83,1,0,False,13.83
501805,101306,2025-09-01,Belarus,Haircare,7.7,2,0,False,15.4
501806,101308,2025-11-03,USA,Makeup,25.81,2,0,False,51.62
501806,101308,2025-11-03,USA,Skincare,28.19,2,0,False,56.38
501807,101309,2024-11-10,USA,Wellness,13.39,1,10,True,12.05
501807,101309,2024-11-10,USA,Fragrance,17.36,1,0,True,17.36
501807,101309,2024-11-10,USA,Makeup,12.31,2,10,True,22.16
501808,101309,2025-01-23,USA,Fragrance,19.71,1,0,False,19.71
501809,101309,2025-08-24,USA,Haircare,19.0,1,0,False,19.0
501809,101309,2025-08-24,USA,Wellness,9.17,2,0,False,18.34
501810,101310,2024-02-05,Kazakhstan,Makeup,24.86,2,0,False,49.72
501811,101311,2025-07-30,Russia,Makeup,23.26,1,0,False,23.26
501811,101311,2025-07-30,Russia,Fragrance,45.93,2,5,False,87.27
501811,101311,2025-07-30,Russia,Fragrance,30.87,1,0,False,30.87
501812,101312,2024-10-06,USA,Fragrance,43.69,2,0,False,87.38
501812,101312,2024-10-06,USA,Makeup,27.08,2,5,False,51.45
501812,101312,2024-10-06,USA,Skincare,20.0,1,0,False,20.0
501813,101312,2024-12-02,USA,Wellness,20.89,1,0,False,20.89
501814,101313,2024-10-27,Mexico,Makeup,19.62,1,0,False,19.62
501814,101313,2024-10-27,Mexico,Skincare,8.45,2,5,False,16.05
501815,101314,2024-09-12,USA,Haircare,21.52,1,0,False,21.52
501815,101314,2024-09-12,USA,Haircare,19.14,2,0,False,38.28
501815,101314,2024-09-12,USA,Wellness,13.91,1,5,False,13.21
501816,101315,2025-04-24,Kazakhstan,Makeup,22.3,2,5,False,42.37
501816,101315,2025-04-24,Kazakhstan,Makeup,19.66,2,0,False,39.32
501816,101315,2025-04-24,Kazakhstan,Fragrance,22.73,2,0,False,45.46
501817,101315,2025-07-20,Kazakhstan,Fragrance,50.2,2,0,False,100.4
501818,101317,2024-07-23,Russia,Fragrance,25.71,1,0,False,25.71
501819,101318,2024-12-07,USA,Haircare,14.28,1,0,False,14.28
501819,101318,2024-12-07,USA,Haircare,17.68,1,0,False,17.68
501820,101318,2024-12-28,USA,Makeup,18.42,1,0,False,18.42
501820,101318,2024-12-28,USA,Makeup,27.01,1,0,False,27.01
501820,101318,2024-12-28,USA,Skincare,31.43,1,0,False,31.43
501821,101318,2025-03-04,USA,Wellness,10.43,2,0,True,20.86
501821,101318,2025-03-04,USA,Skincare,25.93,2,0,True,51.86
501821,101318,2025-03-04,USA,Wellness,7.05,2,15,True,11.98
501822,101318,2025-03-05,USA,Fragrance,37.97,1,0,True,37.97
501822,101318,2025-03-05,USA,Wellness,13.96,1,0,True,13.96
501822,101318,2025-03-05,USA,Haircare,18.03,2,15,True,30.65
501823,101318,2025-05-27,USA,Skincare,8.74,2,0,False,17.48
501823,101318,2025-05-27,USA,Haircare,19.35,2,0,False,38.7
501823,101318,2025-05-27,USA,Fragrance,16.47,1,5,False,15.65
501824,101319,2024-04-18,USA,Haircare,13.54,1,5,False,12.86
501824,101319,2024-04-18,USA,Haircare,9.18,1,0,False,9.18
501824,101319,2024-04-18,USA,Makeup,26.27,2,0,False,52.54
501825,101321,2024-05-27,USA,Haircare,11.35,2,0,False,22.7
501825,101321,2024-05-27,USA,Haircare,15.3,2,0,False,30.6
501825,101321,2024-05-27,USA,Wellness,13.57,1,0,False,13.57
501826,101323,2024-06-30,Kazakhstan,Wellness,10.45,2,0,False,20.9
501827,101323,2024-12-15,Kazakhstan,Skincare,14.73,1,5,False,13.99
501827,101323,2024-12-15,Kazakhstan,Wellness,18.33,1,10,False,16.5
501828,101323,2024-12-17,Kazakhstan,Wellness,17.47,2,5,False,33.19
501829,101323,2025-05-19,Kazakhstan,Skincare,10.87,1,0,False,10.87
501829,101323,2025-05-19,Kazakhstan,Skincare,19.08,2,0,False,38.16
501829,101323,2025-05-19,Kazakhstan,Fragrance,33.46,2,5,False,63.57
501830,101323,2025-08-27,Kazakhstan,Fragrance,57.09,1,0,False,57.09
501830,101323,2025-08-27,Kazakhstan,Fragrance,18.29,2,0,False,36.58
501830,101323,2025-08-27,Kazakhstan,Fragrance,42.7,2,10,False,76.86
501831,101323,2025-12-04,Kazakhstan,Haircare,24.73,2,0,False,49.46
501831,101323,2025-12-04,Kazakhstan,Wellness,9.86,2,0,False,19.72
501832,101324,2024-11-20,Belarus,Skincare,9.7,2,0,False,19.4
501832,101324,2024-11-20,Belarus,Fragrance,47.4,1,0,False,47.4
501833,101324,2025-03-25,Belarus,Fragrance,42.8,1,0,False,42.8
501834,101326,2025-04-18,Russia,Wellness,17.78,2,5,False,33.78
501835,101327,2024-02-12,Russia,Skincare,29.79,1,0,False,29.79
501835,101327,2024-02-12,Russia,Makeup,17.33,2,10,False,31.19
501835,101327,2024-02-12,Russia,Fragrance,54.67,2,5,False,103.87
501836,101327,2024-09-18,Russia,Makeup,18.75,1,0,False,18.75
501836,101327,2024-09-18,Russia,Fragrance,46.27,2,0,False,92.54
501836,101327,2024-09-18,Russia,Fragrance,38.13,2,5,False,72.45
501837,101327,2025-02-01,Russia,Wellness,16.74,1,0,False,16.74
501838,101327,2025-03-12,Russia,Makeup,22.15,1,10,False,19.93
501839,101328,2025-10-14,Russia,Wellness,8.44,2,0,False,16.88
501839,101328,2025-10-14,Russia,Fragrance,17.65,2,0,False,35.3
501839,101328,2025-10-14,Russia,Skincare,34.09,2,0,False,68.18
501840,101328,2025-12-30,Russia,Wellness,15.83,1,0,False,15.83
501841,101329,2024-11-08,Kazakhstan,Makeup,21.14,2,10,True,38.05
501841,101329,2024-11-08,Kazakhstan,Skincare,16.15,1,0,True,16.15
501841,101329,2024-11-08,Kazakhstan,Skincare,30.59,2,10,True,55.06
501842,101329,2024-11-19,Kazakhstan,Haircare,13.46,1,0,False,13.46
501842,101329,2024-11-19,Kazakhstan,Skincare,21.55,2,0,False,43.1
501842,101329,2024-11-19,Kazakhstan,Skincare,32.7,2,0,False,65.4
501843,101329,2025-04-03,Kazakhstan,Makeup,12.72,2,0,False,25.44
501843,101329,2025-04-03,Kazakhstan,Fragrance,27.2,1,5,False,25.84
501844,101330,2025-01-04,Russia,Wellness,15.43,1,0,False,15.43
501844,101330,2025-01-04,Russia,Haircare,23.6,2,0,False,47.2
501844,101330,2025-01-04,Russia,Fragrance,59.19,1,0,False,59.19
501845,101331,2024-05-23,Mexico,Makeup,9.76,2,0,False,19.52
501846,101332,2024-08-27,Russia,Wellness,17.34,1,0,False,17.34
501846,101332,2024-08-27,Russia,Haircare,15.71,2,10,False,28.28
501847,101332,2025-02-16,Russia,Skincare,30.44,2,0,False,60.88
501847,101332,2025-02-16,Russia,Wellness,20.79,1,0,False,20.79
501848,101332,2025-04-29,Russia,Haircare,15.68,2,5,False,29.79
501848,101332,2025-04-29,Russia,Skincare,29.77,1,0,False,29.77
501849,101333,2025-12-17,Kazakhstan,Skincare,30.66,2,0,False,61.32
501850,101335,2025-09-10,Russia,Wellness,8.38,1,0,False,8.38
501850,101335,2025-09-10,Russia,Wellness,17.94,1,0,False,17.94
501851,101335,2025-09-13,Russia,Makeup,14.75,1,0,False,14.75
501852,101336,2025-02-20,Kazakhstan,Skincare,28.53,1,0,False,28.53
501852,101336,2025-02-20,Kazakhstan,Skincare,15.72,1,0,False,15.72
501853,101337,2024-07-31,Belarus,Fragrance,42.22,2,0,False,84.44
501854,101337,2024-11-14,Belarus,Fragrance,25.3,1,0,False,25.3
501854,101337,2024-11-14,Belarus,Wellness,21.28,2,0,False,42.56
501854,101337,2024-11-14,Belarus,Wellness,12.87,2,0,False,25.74
501855,101338,2024-02-21,Belarus,Skincare,26.35,2,10,False,47.43
501856,101338,2024-02-25,Belarus,Wellness,10.92,1,0,False,10.92
501856,101338,2024-02-25,Belarus,Makeup,21.81,1,0,False,21.81
501856,101338,2024-02-25,Belarus,Skincare,26.52,1,0,False,26.52
501857,101340,2025-01-04,Mexico,Wellness,16.34,2,0,False,32.68
501857,101340,2025-01-04,Mexico,Makeup,7.88,2,5,False,14.97
501857,101340,2025-01-04,Mexico,Fragrance,46.1,1,0,False,46.1
501858,101340,2025-01-18,Mexico,Haircare,22.79,2,0,False,45.58
501859,101340,2025-03-12,Mexico,Wellness,15.87,1,0,False,15.87
501859,101340,2025-03-12,Mexico,Wellness,16.9,2,0,False,33.8
501860,101341,2024-12-05,Russia,Skincare,25.37,2,5,False,48.2
501860,101341,2024-12-05,Russia,Fragrance,46.13,2,0,False,92.26
501860,101341,2024-12-05,Russia,Wellness,17.05,2,0,False,34.1
501861,101342,2024-12-18,Mexico,Skincare,9.6,2,0,False,19.2
501861,101342,2024-12-18,Mexico,Makeup,6.62,1,0,False,6.62
501862,101343,2024-02-20,Belarus,Wellness,10.6,2,0,False,21.2
501862,101343,2024-02-20,Belarus,Fragrance,23.89,2,0,False,47.78
501863,101344,2025-10-20,Mexico,Fragrance,47.98,2,5,False,91.16
501863,101344,2025-10-20,Mexico,Skincare,9.64,1,0,False,9.64
501863,101344,2025-10-20,Mexico,Skincare,22.45,1,10,False,20.2
501864,101345,2024-03-24,Russia,Makeup,19.91,1,0,False,19.91
501865,101345,2024-05-04,Russia,Makeup,9.15,1,0,False,9.15
501865,101345,2024-05-04,Russia,Fragrance,39.01,2,0,False,78.02
501866,101345,2024-08-14,Russia,Makeup,17.15,1,10,False,15.43
501866,101345,2024-08-14,Russia,Fragrance,55.19,2,0,False,110.38
501866,101345,2024-08-14,Russia,Makeup,13.57,2,0,False,27.14
501867,101346,2025-08-30,Kazakhstan,Makeup,17.75,1,0,False,17.75
501867,101346,2025-08-30,Kazakhstan,Haircare,10.1,1,0,False,10.1
501868,101349,2024-11-13,Mexico,Fragrance,37.01,2,10,True,66.62
501868,101349,2024-11-13,Mexico,Fragrance,45.1,2,0,True,90.2
501868,101349,2024-11-13,Mexico,Wellness,12.95,2,0,True,25.9
501869,101350,2025-06-21,Russia,Fragrance,26.96,1,0,False,26.96
501870,101351,2025-06-23,Mexico,Makeup,23.61,1,5,False,22.43
501871,101351,2025-07-16,Mexico,Skincare,8.54,1,0,False,8.54
501871,101351,2025-07-16,Mexico,Fragrance,33.83,2,0,False,67.66
501871,101351,2025-07-16,Mexico,Skincare,18.13,1,0,False,18.13
501872,101351,2025-09-23,Mexico,Makeup,10.83,2,0,False,21.66
501873,101353,2024-06-28,Mexico,Skincare,11.81,2,0,False,23.62
501873,101353,2024-06-28,Mexico,Makeup,7.53,2,0,False,15.06
501874,101353,2024-09-19,Mexico,Skincare,8.29,2,0,False,16.58
501874,101353,2024-09-19,Mexico,Skincare,18.34,2,0,False,36.68
501874,101353,2024-09-19,Mexico,Wellness,16.41,2,10,False,29.54
501875,101353,2025-05-14,Mexico,Haircare,22.14,1,5,False,21.03
501875,101353,2025-05-14,Mexico,Fragrance,49.39,1,0,False,49.39
501876,101353,2025-06-18,Mexico,Makeup,21.6,2,0,False,43.2
501877,101354,2025-07-19,USA,Fragrance,27.58,1,0,False,27.58
501877,101354,2025-07-19,USA,Wellness,17.88,1,0,False,17.88
501877,101354,2025-07-19,USA,Wellness,20.77,2,0,False,41.54
501878,101356,2025-03-14,USA,Haircare,21.93,2,0,False,43.86
501878,101356,2025-03-14,USA,Makeup,13.72,1,0,False,13.72
501878,101356,2025-03-14,USA,Skincare,20.55,2,0,False,41.1
501879,101356,2025-09-20,USA,Wellness,8.02,1,5,False,7.62
501879,101356,2025-09-20,USA,Fragrance,49.7,2,0,False,99.4
501879,101356,2025-09-20,USA,Wellness,8.45,1,0,False,8.45
501880,101357,2025-11-27,USA,Fragrance,20.96,2,0,True,41.92
501881,101358,2025-09-29,Mexico,Wellness,17.96,1,0,False,17.96
501881,101358,2025-09-29,Mexico,Haircare,10.39,1,0,False,10.39
501882,101360,2024-01-09,Belarus,Fragrance,35.75,1,0,False,35.75
501883,101360,2024-03-09,Belarus,Skincare,31.74,1,0,True,31.74
501883,101360,2024-03-09,Belarus,Fragrance,31.27,1,20,True,25.02
501884,101360,2024-03-29,Belarus,Fragrance,41.34,2,0,False,82.68
501884,101360,2024-03-29,Belarus,Haircare,9.48,1,0,False,9.48
501884,101360,2024-03-29,Belarus,Skincare,20.92,2,0,False,41.84
